Downtown Berkeley-Ashby,Ashby-MacArthur,MacArthur-19th St Oakland,19th St Oakland-12th St Oakland,12th St Oakland-West Oakland,West Oakland-Embarcadero,Embarcadero-Montgomery St,Montgomery St-Powell St,Powell St-Civic Center/UN Plaza,Civic Center/UN Plaza-16th St Mission,16th St Mission-24th St Mission,Orinda-Rockridge,Lafayette-Orinda,Walnut Creek-Lafayette,Pleasant Hill/Contra Costa Centre-Walnut Creek,Concord-Pleasant Hill/Contra Costa Centre,North Concord/Martinez-Concord,Pittsburg/Bay Point-North Concord/Martinez,Transfer Stop-Pittsburg/Bay Point,Pittsburg Center-Transfer Stop,Antioch-Pittsburg Center
4.140000000000001,4.548275862068966,2.7130434782608694,3.9909090909090907,2.134375,4.032608695652175,15.225000000000001,15.271428571428572,20.02,14.844444444444447,17.62857142857143,2.5777777777777775,2.2624999999999997,2.0461538461538464,2.0571428571428574,2.84375,2.3181818181818183,1.7166666666666666,2.161111111111111,2.35,3.463999999999999
2.0333224043422136,3.0556471959257805,1.311588597954234,2.0304296658833505,0.5950889508090366,2.166950807794825,11.358559547759565,8.30296234325252,11.228606324918513,5.6425193567552805,5.457030664516133,0.7379066152566366,1.0412582532686117,0.8656837089975002,0.709843328503134,1.215765576704654,0.7370927927499814,0.5660711156175591,0.6499050262999021,1.820872571894289,2.8198411302766684
