24th St Mission,16th St Mission,Civic Center/UN Plaza,Powell St,Montgomery St,Embarcadero,West Oakland,12th St Oakland,19th St Oakland,MacArthur,Ashby,Downtown Berkeley,Antioch,Pittsburg Center,Transfer Stop,Pittsburg/Bay Point,North Concord/Martinez,Concord,Pleasant Hill/Contra Costa Centre,Walnut Creek,Lafayette,Orinda,Rockridge
44.853658536585364,61.152941176470584,34.891666666666666,37.116129032258065,33.15483870967743,31.01212121212121,4.996428571428572,7.367741935483871,6.6125,3.676,9.274358974358973,21.697560975609754,8.814772727272727,8.229591836734693,2.85,6.150909090909091,5.66875,6.456666666666667,5.520833333333333,4.73125,5.084210526315789,6.105263157894737,5.023809523809524
10.017523611054624,21.438753191552546,13.770073730941151,10.03330250760721,9.786654465094124,11.554921752767536,0.9700817870001414,3.2300391585336503,1.7497410522703067,1.1075305864850866,3.991896788959042,7.53649617123003,2.305454982345098,3.876859900814783,1.878829422805594,1.3132711036703493,0.9165506555377431,1.230361283887334,2.3002679493678317,2.18280746688754,2.058809865174982,3.81678752827703,1.565826956900703
